scrap_url,category,brand,name,product_code,price,list_price,qty,color,size,description,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,image11,image12,image13,image14
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/kadin/Elbise/6061763/2427650,Elbise,LCW Grace,LCW Grace Bisiklet Yaka Desenli Kısa Kollu A Kesim Kadın Elbise,S2M276Z8-RQM-Yeni Siyah-42,349.99,314.99,5,Yeni Siyah,42,Bisiklet Yaka Desenli Kısa Kollu A Kesim Kadın Elbise,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6061763/l_20221-s2m276z8-cvl_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6061763/l_20221-s2m276z8-cvl_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6061763/l_20221-s2m276z8-cvl_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6061763/l_20221-s2m276z8-cvl_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6061763/l_20221-s2m276z8-cvl_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6061763/l_20221-s2m276z8-cvl_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6061763/l_20221-s2m276z8-cvl_u1.jpg,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/kadin/Elbise/6061763/2427650,Elbise,LCW Grace,LCW Grace Bisiklet Yaka Desenli Kısa Kollu A Kesim Kadın Elbise,S2M276Z8-RQM-Yeni Siyah-36,349.99,314.99,89,Yeni Siyah,36,Bisiklet Yaka Desenli Kısa Kollu A Kesim Kadın Elbise,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6061763/l_20221-s2m276z8-cvl_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6061763/l_20221-s2m276z8-cvl_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6061763/l_20221-s2m276z8-cvl_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6061763/l_20221-s2m276z8-cvl_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6061763/l_20221-s2m276z8-cvl_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6061763/l_20221-s2m276z8-cvl_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6061763/l_20221-s2m276z8-cvl_u1.jpg,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/kadin/Elbise/6061763/2427650,Elbise,LCW Grace,LCW Grace Bisiklet Yaka Desenli Kısa Kollu A Kesim Kadın Elbise,S2M276Z8-RQM-Yeni Siyah-38,349.99,314.99,22,Yeni Siyah,38,Bisiklet Yaka Desenli Kısa Kollu A Kesim Kadın Elbise,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6061763/l_20221-s2m276z8-cvl_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6061763/l_20221-s2m276z8-cvl_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6061763/l_20221-s2m276z8-cvl_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6061763/l_20221-s2m276z8-cvl_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6061763/l_20221-s2m276z8-cvl_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6061763/l_20221-s2m276z8-cvl_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6061763/l_20221-s2m276z8-cvl_u1.jpg,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/kadin/Tunik/6390808/2852085,Tunik,LCWAIKIKI Classic,LCWAIKIKI Classic Gömlek Yaka Düz Uzun Kollu Keten Kadın Tunik,S3EK57Z8-F0P-Canlı Mavi-48,599.99,599.99,6,Canlı Mavi,48,Gömlek Yaka Düz Uzun Kollu Keten Kadın Tunik,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20231/6390808/v1/l_20231-s3ek57z8-hew-84-58-88-178_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20231/6390808/v1/l_20231-s3ek57z8-hew-84-58-88-178_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20231/6390808/v1/l_20231-s3ek57z8-hew-84-58-88-178_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20231/6390808/v1/l_20231-s3ek57z8-hew-84-58-88-178_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20231/6390808/v1/l_20231-s3ek57z8-hew-84-58-88-178_a4.jpg,,,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/kadin/Tunik/6390808/2852085,Tunik,LCWAIKIKI Classic,LCWAIKIKI Classic Gömlek Yaka Düz Uzun Kollu Keten Kadın Tunik,S3EK57Z8-F0P-Canlı Mavi-46,599.99,599.99,11,Canlı Mavi,46,Gömlek Yaka Düz Uzun Kollu Keten Kadın Tunik,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20231/6390808/v1/l_20231-s3ek57z8-hew-84-58-88-178_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20231/6390808/v1/l_20231-s3ek57z8-hew-84-58-88-178_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20231/6390808/v1/l_20231-s3ek57z8-hew-84-58-88-178_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20231/6390808/v1/l_20231-s3ek57z8-hew-84-58-88-178_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20231/6390808/v1/l_20231-s3ek57z8-hew-84-58-88-178_a4.jpg,,,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/kadin/Tunik/6390808/2852085,Tunik,LCWAIKIKI Classic,LCWAIKIKI Classic Gömlek Yaka Düz Uzun Kollu Keten Kadın Tunik,S3EK57Z8-F0P-Canlı Mavi-44,599.99,599.99,40,Canlı Mavi,44,Gömlek Yaka Düz Uzun Kollu Keten Kadın Tunik,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20231/6390808/v1/l_20231-s3ek57z8-hew-84-58-88-178_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20231/6390808/v1/l_20231-s3ek57z8-hew-84-58-88-178_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20231/6390808/v1/l_20231-s3ek57z8-hew-84-58-88-178_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20231/6390808/v1/l_20231-s3ek57z8-hew-84-58-88-178_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20231/6390808/v1/l_20231-s3ek57z8-hew-84-58-88-178_a4.jpg,,,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/kadin/Tunik/6390808/2852085,Tunik,LCWAIKIKI Classic,LCWAIKIKI Classic Gömlek Yaka Düz Uzun Kollu Keten Kadın Tunik,S3EK57Z8-F0P-Canlı Mavi-40,599.99,599.99,29,Canlı Mavi,40,Gömlek Yaka Düz Uzun Kollu Keten Kadın Tunik,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20231/6390808/v1/l_20231-s3ek57z8-hew-84-58-88-178_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20231/6390808/v1/l_20231-s3ek57z8-hew-84-58-88-178_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20231/6390808/v1/l_20231-s3ek57z8-hew-84-58-88-178_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20231/6390808/v1/l_20231-s3ek57z8-hew-84-58-88-178_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20231/6390808/v1/l_20231-s3ek57z8-hew-84-58-88-178_a4.jpg,,,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/kadin/Tunik/6390808/2852085,Tunik,LCWAIKIKI Classic,LCWAIKIKI Classic Gömlek Yaka Düz Uzun Kollu Keten Kadın Tunik,S3EK57Z8-F0P-Canlı Mavi-42,599.99,599.99,20,Canlı Mavi,42,Gömlek Yaka Düz Uzun Kollu Keten Kadın Tunik,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20231/6390808/v1/l_20231-s3ek57z8-hew-84-58-88-178_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20231/6390808/v1/l_20231-s3ek57z8-hew-84-58-88-178_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20231/6390808/v1/l_20231-s3ek57z8-hew-84-58-88-178_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20231/6390808/v1/l_20231-s3ek57z8-hew-84-58-88-178_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20231/6390808/v1/l_20231-s3ek57z8-hew-84-58-88-178_a4.jpg,,,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/kadin/Tunik/6390808/2852085,Tunik,LCWAIKIKI Classic,LCWAIKIKI Classic Gömlek Yaka Düz Uzun Kollu Keten Kadın Tunik,S3EK57Z8-F0P-Canlı Mavi-36,599.99,599.99,30,Canlı Mavi,36,Gömlek Yaka Düz Uzun Kollu Keten Kadın Tunik,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20231/6390808/v1/l_20231-s3ek57z8-hew-84-58-88-178_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20231/6390808/v1/l_20231-s3ek57z8-hew-84-58-88-178_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20231/6390808/v1/l_20231-s3ek57z8-hew-84-58-88-178_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20231/6390808/v1/l_20231-s3ek57z8-hew-84-58-88-178_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20231/6390808/v1/l_20231-s3ek57z8-hew-84-58-88-178_a4.jpg,,,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/kadin/Tunik/6390808/2852085,Tunik,LCWAIKIKI Classic,LCWAIKIKI Classic Gömlek Yaka Düz Uzun Kollu Keten Kadın Tunik,S3EK57Z8-F0P-Canlı Mavi-38,599.99,599.99,29,Canlı Mavi,38,Gömlek Yaka Düz Uzun Kollu Keten Kadın Tunik,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20231/6390808/v1/l_20231-s3ek57z8-hew-84-58-88-178_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20231/6390808/v1/l_20231-s3ek57z8-hew-84-58-88-178_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20231/6390808/v1/l_20231-s3ek57z8-hew-84-58-88-178_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20231/6390808/v1/l_20231-s3ek57z8-hew-84-58-88-178_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20231/6390808/v1/l_20231-s3ek57z8-hew-84-58-88-178_a4.jpg,,,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/kadin/Sort/5807982/2424200,Şort ve Capri,LCWAIKIKI Basic,LCWAIKIKI Basic Rahat Kalıp Düz Cep Detaylı Gabardin Kadın Şort,S2H666Z8-KNF-Bej-48,359.99,251.99,104,Bej,48,Rahat Kalıp Düz Cep Detaylı Gabardin Kadın Şort,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5807982/v1/l_20221-s2h666z8-knf_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5807982/v1/l_20221-s2h666z8-knf_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5807982/v1/l_20221-s2h666z8-knf_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5807982/v1/l_20221-s2h666z8-knf_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5807982/l_20221-s2h666z8-knf_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5807982/l_20221-s2h666z8-knf_u1.jpg,,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/kadin/Sort/5807982/2424200,Şort ve Capri,LCWAIKIKI Basic,LCWAIKIKI Basic Rahat Kalıp Düz Cep Detaylı Gabardin Kadın Şort,S2H666Z8-KNF-Bej-46,359.99,251.99,80,Bej,46,Rahat Kalıp Düz Cep Detaylı Gabardin Kadın Şort,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5807982/v1/l_20221-s2h666z8-knf_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5807982/v1/l_20221-s2h666z8-knf_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5807982/v1/l_20221-s2h666z8-knf_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5807982/v1/l_20221-s2h666z8-knf_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5807982/l_20221-s2h666z8-knf_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5807982/l_20221-s2h666z8-knf_u1.jpg,,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/kadin/Sort/5807982/2424200,Şort ve Capri,LCWAIKIKI Basic,LCWAIKIKI Basic Rahat Kalıp Düz Cep Detaylı Gabardin Kadın Şort,S2H666Z8-KNF-Bej-44,359.99,251.99,171,Bej,44,Rahat Kalıp Düz Cep Detaylı Gabardin Kadın Şort,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5807982/v1/l_20221-s2h666z8-knf_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5807982/v1/l_20221-s2h666z8-knf_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5807982/v1/l_20221-s2h666z8-knf_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5807982/v1/l_20221-s2h666z8-knf_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5807982/l_20221-s2h666z8-knf_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5807982/l_20221-s2h666z8-knf_u1.jpg,,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/kadin/Sort/5807982/2424200,Şort ve Capri,LCWAIKIKI Basic,LCWAIKIKI Basic Rahat Kalıp Düz Cep Detaylı Gabardin Kadın Şort,S2H666Z8-KNF-Bej-40,359.99,251.99,97,Bej,40,Rahat Kalıp Düz Cep Detaylı Gabardin Kadın Şort,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5807982/v1/l_20221-s2h666z8-knf_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5807982/v1/l_20221-s2h666z8-knf_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5807982/v1/l_20221-s2h666z8-knf_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5807982/v1/l_20221-s2h666z8-knf_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5807982/l_20221-s2h666z8-knf_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5807982/l_20221-s2h666z8-knf_u1.jpg,,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/kadin/Sort/5807982/2424200,Şort ve Capri,LCWAIKIKI Basic,LCWAIKIKI Basic Rahat Kalıp Düz Cep Detaylı Gabardin Kadın Şort,S2H666Z8-KNF-Bej-42,359.99,251.99,129,Bej,42,Rahat Kalıp Düz Cep Detaylı Gabardin Kadın Şort,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5807982/v1/l_20221-s2h666z8-knf_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5807982/v1/l_20221-s2h666z8-knf_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5807982/v1/l_20221-s2h666z8-knf_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5807982/v1/l_20221-s2h666z8-knf_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5807982/l_20221-s2h666z8-knf_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5807982/l_20221-s2h666z8-knf_u1.jpg,,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/kadin/Sort/5807982/2424200,Şort ve Capri,LCWAIKIKI Basic,LCWAIKIKI Basic Rahat Kalıp Düz Cep Detaylı Gabardin Kadın Şort,S2H666Z8-KNF-Bej-36,359.99,251.99,22,Bej,36,Rahat Kalıp Düz Cep Detaylı Gabardin Kadın Şort,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5807982/v1/l_20221-s2h666z8-knf_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5807982/v1/l_20221-s2h666z8-knf_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5807982/v1/l_20221-s2h666z8-knf_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5807982/v1/l_20221-s2h666z8-knf_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5807982/l_20221-s2h666z8-knf_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5807982/l_20221-s2h666z8-knf_u1.jpg,,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/kadin/Sort/5807982/2424200,Şort ve Capri,LCWAIKIKI Basic,LCWAIKIKI Basic Rahat Kalıp Düz Cep Detaylı Gabardin Kadın Şort,S2H666Z8-KNF-Bej-38,359.99,251.99,43,Bej,38,Rahat Kalıp Düz Cep Detaylı Gabardin Kadın Şort,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5807982/v1/l_20221-s2h666z8-knf_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5807982/v1/l_20221-s2h666z8-knf_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5807982/v1/l_20221-s2h666z8-knf_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5807982/v1/l_20221-s2h666z8-knf_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5807982/l_20221-s2h666z8-knf_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/5807982/l_20221-s2h666z8-knf_u1.jpg,,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/kadin/Tunik/6146248/2485218,Tunik,LCW Modest,LCW Modest Bisiklet Yaka Düz Uzun Kollu Kadın Tunik,S2MV10Z8-RQN-Açık Mavi-3XL,299.99,209.99,28,Açık Mavi,3XL,Bisiklet Yaka Düz Uzun Kollu Kadın Tunik,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6146248/l_20221-s2mv10z8-ud9_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6146248/l_20221-s2mv10z8-ud9_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6146248/l_20221-s2mv10z8-ud9_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6146248/l_20221-s2mv10z8-ud9_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6146248/l_20221-s2mv10z8-ud9_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6146248/l_20221-s2mv10z8-ud9_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6146248/l_20221-s2mv10z8-ud9_u1.jpg,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/kadin/Tunik/6146248/2485218,Tunik,LCW Modest,LCW Modest Bisiklet Yaka Düz Uzun Kollu Kadın Tunik,S2MV10Z8-RQN-Açık Mavi-XS,299.99,209.99,32,Açık Mavi,XS,Bisiklet Yaka Düz Uzun Kollu Kadın Tunik,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6146248/l_20221-s2mv10z8-ud9_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6146248/l_20221-s2mv10z8-ud9_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6146248/l_20221-s2mv10z8-ud9_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6146248/l_20221-s2mv10z8-ud9_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6146248/l_20221-s2mv10z8-ud9_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6146248/l_20221-s2mv10z8-ud9_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6146248/l_20221-s2mv10z8-ud9_u1.jpg,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/kadin/Tunik/6146248/2485218,Tunik,LCW Modest,LCW Modest Bisiklet Yaka Düz Uzun Kollu Kadın Tunik,S2MV10Z8-RQN-Açık Mavi-2XL,299.99,209.99,25,Açık Mavi,2XL,Bisiklet Yaka Düz Uzun Kollu Kadın Tunik,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6146248/l_20221-s2mv10z8-ud9_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6146248/l_20221-s2mv10z8-ud9_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6146248/l_20221-s2mv10z8-ud9_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6146248/l_20221-s2mv10z8-ud9_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6146248/l_20221-s2mv10z8-ud9_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6146248/l_20221-s2mv10z8-ud9_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6146248/l_20221-s2mv10z8-ud9_u1.jpg,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/kadin/Tunik/6146248/2485218,Tunik,LCW Modest,LCW Modest Bisiklet Yaka Düz Uzun Kollu Kadın Tunik,S2MV10Z8-RQN-Açık Mavi-S,299.99,209.99,25,Açık Mavi,S,Bisiklet Yaka Düz Uzun Kollu Kadın Tunik,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6146248/l_20221-s2mv10z8-ud9_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6146248/l_20221-s2mv10z8-ud9_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6146248/l_20221-s2mv10z8-ud9_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6146248/l_20221-s2mv10z8-ud9_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6146248/l_20221-s2mv10z8-ud9_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6146248/l_20221-s2mv10z8-ud9_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6146248/l_20221-s2mv10z8-ud9_u1.jpg,,,,,,,
https://www.lcwaikiki.com/tr-TR/TR/urun/LC-WAIKIKI/kadin/Tunik/6146248/2485218,Tunik,LCW Modest,LCW Modest Bisiklet Yaka Düz Uzun Kollu Kadın Tunik,S2MV10Z8-RQN-Açık Mavi-M,299.99,209.99,10,Açık Mavi,M,Bisiklet Yaka Düz Uzun Kollu Kadın Tunik,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6146248/l_20221-s2mv10z8-ud9_a.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6146248/l_20221-s2mv10z8-ud9_a1.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6146248/l_20221-s2mv10z8-ud9_a2.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6146248/l_20221-s2mv10z8-ud9_a3.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6146248/l_20221-s2mv10z8-ud9_a4.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6146248/l_20221-s2mv10z8-ud9_u.jpg,https://img-lcwaikiki.mncdn.com/mnresize/1020/1360/pim/productimages/20221/6146248/l_20221-s2mv10z8-ud9_u1.jpg,,,,,,,
